date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2018-03-02,1558003035.39,1554857217.5,744666,85386076343.9,871.76,1894419968.0,20674.96875,734.409679954,336319,0.87176,0.00042,3.07724431528e+15,344571,133019741,5899
2018-03-03,991638264.952,988801737.628,673465,83929687677.3,856.71,1699369984.0,20435.8125,508.96037628,294133,0.1199394,0.0002944452,3.19081535505e+15,297589,125958010,5949
2018-03-04,1032657891.97,1029613172.73,643241,83895358750.3,856.19,1697939968.0,20220.28125,553.921798491,273682,0.513714,0.00042,3.14016444133e+15,285205,122289113,5881
2018-03-05,1538412414.23,1535872512.92,752756,84958106401.2,866.85,1898489984.0,20317.5,633.967897091,342784,6.50636588888,0.00042,3.13522601575e+15,357280,132798933,5885
2018-03-06,1829452763.62,1825719367.59,712591,83698220233.2,853.82,1943069952.0,20446.03125,516.093938894,345761,11.6150952367,0.0004160723,3.11841100196e+15,364556,127357623,5890
2018-03-07,1810711500.62,1806605677.68,783757,80034120713.1,816.27,2175419904.0,20616.9375,610.123386231,448019,42.7060383204,0.00042,3.19424904649e+15,468709,135006810,5915
2018-03-08,1444867247.92,1439705152.3,690139,73803183074.8,752.57,1891640064.0,20299.59375,540.633566535,329912,6.7566332241,0.000338852,3.2378624888e+15,343457,125776936,5856
2018-03-09,1447509307.52,1443952200.43,650058,68877806675.7,702.2,2233019904.0,20375.0625,500.781516993,317340,13.937571057,0.000275568,3.1558839589e+15,341815,120165929,5898
2018-03-10,902424857.774,900909695.603,591377,71635688650.3,730.16,1532960000.0,20461.03125,397.48063531,296474,5.84128,0.00021,3.16673468693e+15,305110,111152453,5893
2018-03-11,818600551.207,818600551.207,608899,67249460294.3,685.31,1562680064.0,20532.5625,361.572810784,270698,0.0,0.000205156,3.14889135042e+15,263782,110873441,5957
2018-03-12,1190265474.08,1190265474.08,677908,71101307656.2,724.41,1764999936.0,20360.4375,513.422000332,312268,3.259845,0.000205156,3.19098133759e+15,317555,126169908,5823
2018-03-13,2033280655.36,2033280655.36,699093,68537699816.6,698.15,1425959936.0,20381.625,391.731498949,319562,0.27926,0.000160215,3.17668876642e+15,323518,122847532,5865
2018-03-14,1513180926.54,1513180926.54,671198,67871893400.0,691.22,1810560000.0,20410.03125,421.588644265,342300,6.9122,0.000153276,3.13569801734e+15,349889,117479788,5843
2018-03-15,1303558160.37,1303558160.37,654531,60384905435.1,614.84,1770460032.0,20495.8125,393.576583529,319298,5.53356,0.00017872,3.16092465416e+15,335053,117949215,5881
2018-03-16,1015775676.81,1015775676.81,654584,60096153768.7,611.78,1417350016.0,20533.40625,420.405332256,300745,0.30589,0.00018364,3.27341176086e+15,315148,115412206,5918
2018-03-17,812077705.946,812077705.946,593203,59116584379.0,601.68,1267810048.0,20413.875,312.269060195,272698,0.30084,0.000159873,3.26156227788e+15,281179,101753320,5856
2018-03-18,1847949218.64,1847949218.64,684094,54211743209.1,551.64,2685499904.0,20333.0625,363.787779257,309523,0.27582,0.00020541,3.26556760289e+15,320875,119830040,5933
2018-03-19,1416197609.36,1416197609.36,703891,53729717264.2,546.63,2046790016.0,20309.90625,377.053890282,347728,3.27978,0.000151635,3.28724367495e+15,353505,123046506,5961
2018-03-20,1194415158.5,1194415158.5,661791,54733740564.5,556.72,1833680000.0,20410.3125,379.918837075,310436,0.27836,0.000167646,3.28143734956e+15,303159,119579957,5959
2018-03-21,1104925968.91,1104925968.91,697872,54978771802.8,559.1,1781270016.0,20292.28125,442.726380125,322852,0.5591,0.00015687,3.26127928643e+15,325525,122419875,5934
2018-03-22,974342257.733,974342257.733,619453,55285300870.5,562.1,1523459968.0,20487.28125,426.379987301,305756,5.621,0.000147424,3.22544523842e+15,311917,107546487,6014
2018-03-23,1232922982.13,1232922982.13,677103,53108515811.9,539.86,1596349952.0,20233.6875,450.096131193,362117,5.40600074969,0.000168,3.28434531235e+15,367280,112479525,5968
2018-03-24,710999090.738,710999090.738,613203,53386237103.8,542.57,1300009984.0,20524.6875,380.876658324,323998,13.2920707643,0.000122212,3.2187490039e+15,336494,100557291,6058
2018-03-25,561678208.168,561678208.168,526372,51441567960.6,522.7,1151170048.0,20330.0625,333.965328266,240238,2.6135,0.000132155,3.26456841525e+15,251402,90253941,6024
2018-03-26,1155560054.35,1155560054.35,626615,51609143266.9,524.29,1638880000.0,20432.53125,434.589110835,299393,5.2429,0.000168032,3.33344147549e+15,311774,107117749,6004
2018-03-27,1694689291.33,1694689291.33,584055,48202811340.2,489.59,1617939968.0,20267.90625,360.733891105,277446,4.079900347,0.000148236,3.27458588246e+15,294689,102051433,5923
2018-03-28,1306815698.75,1306815698.75,579858,44342962905.4,450.29,1514179968.0,20353.3125,367.473352733,264747,3.60232,0.000159873,3.25830289371e+15,288001,102817552,5949
2018-03-29,1407427680.61,1407427680.61,583673,44134350151.1,448.08,1970230016.0,20402.0625,388.41860383,286066,10.8465081146,0.000149546803668,3.1834915065e+15,303470,102719610,5867
2018-03-30,1070465771.36,1070465771.36,633616,38018411483.4,385.9,1878130048.0,20493.375,353.292965849,304058,3.87044643533,0.000107882,3.21195129464e+15,323364,109596932,5938
2018-03-31,671702307.683,671702307.683,584396,38922220930.5,395.0,1323920000.0,20460.84375,281.16332048,259652,0.347521,0.000105,3.18907561887e+15,273946,102998360,6050
2018-04-01,551038416.792,551038416.792,545141,39151961480.5,397.25,1256930048.0,20205.0,250.986521769,242923,0.39725,0.00010567,3.23961823305e+15,254895,95615196,6016
2018-04-02,595542180.703,595542180.703,598505,37430820342.1,379.7,1102259968.0,20465.25,308.536535493,273668,0.3797,0.000106126000265,3.19787892759e+15,282239,102811134,6094
2018-04-03,722026027.103,722026027.103,645977,38188697713.3,387.31,1363399936.0,20389.59375,332.168332064,297312,0.38731,0.000106126000265,3.13032647493e+15,306929,114437496,5999
2018-04-04,826020708.376,826020708.376,628441,41073343876.2,416.48,1287730048.0,20299.6875,283.251214705,278603,0.041648,0.000105,3.17698180279e+15,287758,112072095,6001
2018-04-05,550058793.648,550058793.648,695871,37478467485.9,379.95,1210680064.0,20599.40625,488.359096955,323317,0.030396,0.000110775,3.15122590026e+15,307297,118066688,6056
2018-04-06,579329722.313,579329722.313,647981,37759798125.4,382.73,967105984.0,20433.0,352.355026597,297369,0.0306184,8.47674e-05,3.25619953823e+15,300195,107519299,6051
2018-04-07,358187429.21,358187429.21,535865,36549739142.7,370.38,951475008.0,20253.0,242.705023866,257954,0.074076,8.3823e-05,3.23588530596e+15,249746,95762080,6049
2018-04-08,513581317.959,513581317.959,595733,38072753531.3,385.74,948488000.0,20358.09375,282.433505171,277444,0.0308592,8.4e-05,3.19137313038e+15,268339,104396062,6058
2018-04-09,909684192.916,909684192.916,609799,39573036589.6,400.86,1478390016.0,20296.875,307.438390276,300918,0.20043,8.61e-05,3.08896426031e+15,295444,111688105,5995
2018-04-10,566464268.511,566464268.511,571388,39438777789.4,399.41,1196000000.0,20532.46875,292.820208814,274868,0.52043123,8.8413e-05,3.13585840336e+15,276304,106774273,6073
2018-04-11,740039461.097,740039461.097,609102,40988256753.6,415.02,1439040000.0,20239.03125,326.0219873,283630,0.0311265,0.000105,3.14661470051e+15,276265,110272728,5962
2018-04-12,1094180677.43,1094180677.43,692606,42492279267.1,430.16,2519360000.0,20198.71875,378.87658977,320575,0.0903336,0.000105,3.13151360162e+15,319852,125300030,5898
2018-04-13,1258547352.34,1258547352.34,730344,48726146170.9,493.16,2419249920.0,20633.15625,442.272519664,325285,0.21748356,0.0001083005,3.08598625315e+15,349888,125187793,5923
2018-04-14,531469925.354,531469925.354,611188,48678201213.5,492.58,1519079936.0,20386.40625,317.022299922,275452,0.0,9.1522e-05,3.1323149975e+15,271131,107381896,5917
2018-04-15,651666454.675,651666454.675,619985,49706731877.1,502.88,1726089984.0,20396.8125,293.300030526,281541,0.037716,9.8809e-05,3.13746693026e+15,278364,110894790,5939
2018-04-16,847096658.799,847096658.799,664402,52602414629.9,532.07,1758979968.0,20585.34375,333.970774932,299240,0.266035,0.000110046,3.11371231902e+15,308708,123193608,5932
2018-04-17,851847649.906,851847649.906,742823,50544324326.3,511.14,1760359936.0,20386.125,359.839165636,319360,0.0204456,8.6002e-05,3.1327956353e+15,331686,130120574,5835
2018-04-18,1002103700.83,1002103700.83,703293,49779753686.8,503.31,1762940032.0,20251.5,421.581471854,304727,0.04227804,0.000125814,3.07815857818e+15,320999,130238732,5795
2018-04-19,1055913429.71,1055913429.71,814318,51840891157.4,524.04,2256869888.0,20658.65625,445.07297468,337827,0.0,0.000108423,3.09836090748e+15,336517,146447319,5810
2018-04-20,1432941570.0,1432941570.0,832220,56200142213.9,567.99,2849469952.0,20352.75,445.012554684,354451,0.0,0.000144564,3.07011167324e+15,375993,150796219,5715
2018-04-21,1169051840.17,1169051840.17,746104,60962868568.7,616.0,2612460032.0,20539.59375,347.810312739,363412,0.0616,0.000104878,3.16824602148e+15,370507,127495796,5883
2018-04-22,860249211.02,860249211.02,748858,59997979186.9,606.12,2426269952.0,20450.625,357.656973437,377402,0.090918,0.0001092,3.14673629337e+15,358741,136180859,5902
2018-04-23,2535729744.11,2535729744.11,802870,61503218314.1,621.2,2386830080.0,20478.75,390.663517807,400339,0.323024,0.00011143,3.18124072175e+15,401842,140015382,5776
2018-04-24,2064195973.09,2064195973.09,816357,63714319061.2,643.4,3581860096.0,20370.75,478.509636834,398805,0.135114,0.0001539909,3.13208067723e+15,396146,146428617,5720
2018-04-25,2004503770.68,2004503770.68,799014,70032702581.5,707.06,4216140032.0,20586.375,455.279846456,354254,0.0636354,0.000182085,3.1293060908e+15,356483,146294657,5818
2018-04-26,1402831377.44,1402831377.44,793873,61232588263.8,618.08,2984009984.0,20802.65625,463.462968986,348775,0.0,0.000183555,3.21318110619e+15,339503,144945254,5867
2018-04-27,1565468788.36,1565468788.36,764479,65608380360.9,662.11,2598129920.0,20369.90625,486.780280198,333755,0.0,0.000209927509948,3.15228527842e+15,336642,137822618,5714
2018-04-28,1256323798.17,1256323798.17,775321,63890962789.3,644.65,2496659968.0,20268.0,518.979361455,336484,0.0,0.000209927509948,3.1288563931e+15,339023,140281616,5713
2018-04-29,1262516804.04,1262516804.04,756651,67796474148.0,683.91,2740559872.0,20730.75,546.699467868,311136,0.0,0.000257103,3.190829701e+15,321818,143806146,5833
2018-04-30,1510130948.97,1510130948.97,778133,68390882143.7,689.76,2853100032.0,20547.84375,566.570331846,351506,0.550377161856,0.000261755,3.1963155596e+15,357808,148201676,5724
2018-05-01,1403159281.63,1403159281.63,713839,66490842263.2,670.46,2678960128.0,20449.21875,444.819094055,318285,0.274352232,0.00020794,3.11397252354e+15,331150,138403564,5622
2018-05-02,1936352897.97,1936352897.97,787722,66863536076.3,674.08,2822269952.0,20866.03125,476.351338422,354322,0.53387136,0.000207232,3.11133312349e+15,370186,146376738,5712
2018-05-03,2115694945.55,2115694945.55,839586,68118950663.3,686.59,4210939904.0,20616.09375,569.749608277,386468,0.80193712,0.000210712,3.1645944574e+15,400508,149623503,5681
2018-05-04,2199810279.16,2199810279.16,1000526,77083076650.3,776.78,3533410048.0,20592.5625,545.712357894,638526,94.4322229831,0.000168,3.20279444567e+15,663947,156377573,5632
2018-05-05,1511353339.69,1511353339.69,789261,77872965099.5,784.58,3035040000.0,20715.28125,428.66025443,389456,0.92501982,0.00018248,3.24219581503e+15,397266,138377788,5741
2018-05-06,1367154077.1,1367154077.1,691273,81017424915.3,816.09,3105570048.0,20624.34375,383.374428816,367165,2.2952449641,0.000147,3.27198220276e+15,358239,129020462,5763
2018-05-07,3258956914.41,3258956914.41,789863,78775777750.4,793.34,4316120064.0,20720.8125,443.728234108,396944,0.1415080558,0.0001451978,3.32778024602e+15,360462,134721240,5835
2018-05-08,1800244823.07,1800244823.07,820098,74984342711.8,755.01,2920489984.0,20376.1875,496.310278442,395700,0.075501,0.000177416,3.34356856531e+15,376039,136808576,5734
2018-05-09,2024033217.42,2024033217.42,831127,74790028011.8,752.9,2877870080.0,20529.375,522.481470501,383315,0.07529,0.000252,3.26842935761e+15,383016,140440996,5730
2018-05-10,1803153292.77,1803153292.77,854827,74773841484.9,752.58,2748950016.0,20462.90625,737.346626031,384351,0.0,0.000385210875,3.27976371193e+15,374198,152021290,5683
2018-05-11,1759480353.09,1759480353.09,826099,72248165992.5,727.01,3290080000.0,20663.90625,721.751162327,381228,0.3053442,0.00036688,3.28521191298e+15,385251,144454990,5751
2018-05-12,1216852952.84,1216852952.84,788487,67578742523.2,679.88,2668480000.0,20610.9375,498.479457736,372003,0.0,0.000227913,3.36708207648e+15,348935,136668318,5754
2018-05-13,936611346.745,936611346.745,762439,68317231118.0,687.17,2362500096.0,20442.5625,522.063870819,350873,0.0549736,0.000312084,3.39701018697e+15,347663,135474754,5760
2018-05-14,2025383384.29,2025383384.29,801788,72861958786.4,732.73,3005110016.0,20394.46875,667.493522521,389529,2.19819,0.0004154,3.32216891653e+15,394159,146202108,5638
2018-05-15,1587210495.77,1587210495.77,779210,72719081259.4,731.14,2523069952.0,20565.375,673.498366947,394958,0.3801928,0.000436289,3.26263412533e+15,361356,142106913,5732
2018-05-16,1332236701.17,1332236701.17,807257,70440905475.9,708.09,2476130048.0,20434.96875,718.126049678,404850,0.2711347419,0.00042,3.28634518356e+15,360209,139676937,5645
2018-05-17,1425719227.26,1425719227.26,835761,70517923011.8,708.72,2350619904.0,20649.65625,790.210562435,405108,0.425232,0.000452424,3.28092563794e+15,372253,140366383,5704
2018-05-18,1258905152.39,1258905152.39,831831,66888121284.2,672.1,2305740032.0,20695.59375,747.660402489,407181,0.5914627862,0.000450926,3.23662720902e+15,390094,138888487,5636
2018-05-19,923069785.044,923069785.044,846288,69188816154.7,695.07,2021549952.0,20709.375,663.30393789,419000,0.0,0.00037329,3.25021172882e+15,376917,137044728,5603
2018-05-20,968360539.277,968360539.277,777283,69486843058.0,697.92,2156910080.0,20657.8125,604.615806852,376987,0.0,0.00039407832,3.30796452399e+15,328397,134050623,5642
2018-05-21,1314715876.82,1314715876.82,802211,71420554714.6,717.19,2005170048.0,20708.90625,683.188824939,389890,0.3872826,0.000418584,3.34172203293e+15,365251,145475141,5687
2018-05-22,1836465050.83,1836465050.83,822409,69740910803.1,700.18,2230469888.0,20527.6875,769.998110969,417018,0.0,0.000483,3.32328141404e+15,370307,141851150,5601
2018-05-23,1934135667.59,1934135667.59,833377,64423959190.2,646.67,2995429888.0,20889.1875,780.870326687,401870,0.388002,0.00044931251264,3.25217252647e+15,401470,146831736,5655
2018-05-24,1715188942.79,1715188942.79,811167,58246215440.2,584.54,2791099904.0,20350.40625,718.821398059,410528,0.350724,0.000462,3.22361006632e+15,375755,141675376,5563
2018-05-25,1198626525.94,1198626525.94,800838,60013304046.1,602.14,2110919936.0,20646.46875,688.278233289,386639,0.0053470032,0.00042,3.20299166973e+15,365892,140479317,5635
2018-05-26,853640867.021,853640867.021,761932,58558969488.9,587.43,1694300032.0,20713.03125,596.384804369,370233,0.0,0.0003723291,3.25312777567e+15,318753,131838044,5719
2018-05-27,1497359534.58,1497359534.58,776024,58679424252.0,588.52,1788790016.0,20422.6875,546.718705713,393678,0.0,0.000335304,3.21511369644e+15,334223,132382504,5634
2018-05-28,1760411345.52,1760411345.52,861002,57147588448.8,573.04,2356900096.0,20672.53125,862.659407171,438415,0.57304,0.000484029,3.23239203579e+15,414516,144962259,5704
2018-05-29,1518486287.53,1518486287.53,812183,51484990393.6,516.15,2330820096.0,20649.375,825.680263772,401387,0.0,0.000539224,3.21895293995e+15,360540,143102184,5649
2018-05-30,1372810658.05,1372810658.05,817167,56552138348.7,566.83,2053970048.0,20679.65625,867.284349851,404788,0.453464,0.000550920385465,3.17726389867e+15,376568,143075140,5609
2018-05-31,1442732292.27,1442732292.27,832842,55732178695.9,558.5,1985040000.0,20744.0625,1073.93135997,410575,0.732367752,0.00064439264631,3.2492953205e+15,379999,154932441,5647
2018-06-01,1852143246.93,1852143246.93,758242,57757609564.6,578.67,1945890048.0,20559.65625,875.763461595,365993,0.231468,0.000588,3.15167529292e+15,362322,141328739,5624
2018-06-02,832130199.762,832130199.762,768017,57944805336.7,580.43,1880390016.0,20712.0,602.951398847,394145,0.0,0.00040502,3.19412891852e+15,336803,138640228,5632
2018-06-03,736758059.77,736758059.77,809997,59037857332.9,591.26,1832550016.0,20484.65625,590.894601535,408189,0.0,0.00040438125,3.2025929011e+15,325439,140906916,5619
2018-06-04,1369044540.08,1369044540.08,807165,61865521596.4,619.44,1903430016.0,20805.1875,738.620974184,388905,0.0743328,0.0004793899,3.15914667031e+15,368231,149892618,5672
2018-06-05,1383328465.81,1383328465.81,780654,59277676048.2,593.41,1844269952.0,20343.84375,634.673305814,374314,5.9341e-05,0.000441024,3.23284454707e+15,355649,144514502,5591
2018-06-06,1565794074.74,1565794074.74,754070,60973572885.3,610.26,1756530048.0,20625.84375,809.118512774,368496,0.185980945794,0.0004639143,3.16339294079e+15,333879,137310031,5633
2018-06-07,1429750960.14,1429750960.14,775828,60728713659.4,607.69,1880140032.0,20803.5,631.629547325,395148,0.0,0.00042,3.16171764614e+15,347338,137499719,5639
2018-06-08,1548935467.13,1548935467.13,720017,60516410173.3,605.44,1637779968.0,20691.5625,547.890829721,357935,0.0,0.00037884,3.19685802545e+15,320595,139209862,5679
2018-06-09,779506989.365,779506989.365,769427,60076621474.5,600.91,1519309952.0,20815.78125,439.16006148,382919,0.0,0.000266455053291,3.3034972837e+15,308033,135556734,5610
2018-06-10,1242710083.08,1242710083.08,771280,59431612910.1,594.34,2234880000.0,20455.6875,439.124773458,388784,0.0,0.0002362815,3.25214092911e+15,333704,138541069,5641
2018-06-11,1262420682.4,1262420682.4,768985,52495316829.9,524.86,1982119936.0,20814.65625,473.357637639,384747,0.0479039722,0.000252,3.23593752706e+15,360843,138427840,5657
2018-06-12,1793161123.37,1793161123.37,770199,53291355820.1,532.71,1932760064.0,20591.25,466.833373619,337753,0.0,0.000275814,3.33304260966e+15,325101,135316991,5714
2018-06-13,2167900526.05,2167900526.05,797637,49831361148.8,498.02,2080130048.0,20531.15625,486.765094398,358451,0.0,0.00032214,3.26956308246e+15,357178,146377790,5752
2018-06-14,2176497312.84,2176497312.84,765916,47875798649.8,478.38,2458650112.0,20492.8125,523.192811159,362151,0.13059774,0.00036785,3.27691239826e+15,368925,139216504,5765
2018-06-15,2088820188.48,2088820188.48,763803,52100031134.8,520.48,1808269952.0,20527.3125,601.608319486,378227,0.07167946464,0.00042,3.2570524533e+15,350721,130759425,5782
2018-06-16,814015709.014,814015709.014,639775,49099909957.5,490.41,1314109952.0,20577.375,575.569880829,299072,0.0,0.00021,3.29327300328e+15,270458,154717806,5871
2018-06-17,635718693.268,635718693.268,648548,50015782968.3,499.46,1264870016.0,20422.40625,310.673913396,316566,0.0,0.000137424,3.29528849861e+15,295199,118108440,5915
2018-06-18,886849328.276,886849328.276,695753,50018378892.7,499.38,1513869952.0,20617.875,331.453370209,329955,0.0,0.000188635,3.39701142517e+15,317221,131428356,5954
2018-06-19,1054793125.26,1054793125.26,778765,51995769728.1,519.02,1726569984.0,20475.9375,465.793926425,364511,0.0,0.000273,3.43502951283e+15,336081,145050212,5802
2018-06-20,1224217731.0,1224217731.0,803076,53959484128.4,538.51,1596290048.0,20589.5625,437.737407767,375822,0.0,0.00021,3.37573835806e+15,340206,148993739,5823
2018-06-21,1074653620.01,1074653620.01,752035,53763934551.7,536.45,1462070016.0,20457.75,416.030268945,369141,5.3645e-05,0.000206168,3.45654006928e+15,342265,138145529,5872
2018-06-22,1404927114.75,1404927114.75,770457,52846728451.5,527.19,2226030080.0,20648.25,882.173226663,374567,0.0632628,0.000184052,3.4288434833e+15,367704,142592486,5820
2018-06-23,645823483.591,645823483.591,675918,46749901530.1,466.27,1651379968.0,20649.1875,347.143282742,330058,4.6627e-05,0.000103238,3.39446886454e+15,312564,121940172,5922
2018-06-24,1043127144.39,1043127144.39,671994,47612019254.9,474.77,2490579968.0,20356.78125,514.962924372,341624,0.0522247,0.0001218,3.45486048237e+15,329220,123314242,5881
2018-06-25,1254152283.1,1254152283.1,837265,45732834442.2,455.94,4007950080.0,20535.75,527.396861147,479603,0.022797,0.000273,3.39668051266e+15,377580,142918020,5665
2018-06-26,1048187365.12,1048187365.12,732170,46223001270.4,460.73,1356560000.0,20640.5625,388.528456094,366153,0.01471894131,0.0001839145,3.36282685378e+15,346502,137149795,5748
2018-06-27,948883410.99,948883410.99,771938,43373920805.4,432.24,1368940032.0,20586.09375,388.472117691,375753,0.0,0.0001834665,3.48666089504e+15,332323,143719298,5847
2018-06-28,862668871.179,862668871.179,744784,44391444976.2,442.29,1360790016.0,20384.4375,370.161263426,387760,0.044229,0.000151416257292,3.40650144217e+15,354001,137859501,5762
2018-06-29,1015423180.65,1015423180.65,735092,42422226051.9,422.59,1564499968.0,20375.4375,392.302217431,367633,0.0887439,0.000168,3.37894975338e+15,347489,133831720,5764
2018-06-30,582023220.709,582023220.709,632981,43798579440.8,436.21,1475939968.0,20640.09375,1998.5567904,249733,0.0,0.0007556,3.47008538955e+15,249772,129637689,5870
2018-07-01,491966488.448,491966488.448,622633,45718425468.1,455.24,1511730048.0,20427.28125,3237.25306307,194679,0.0,0.001986412,3.36151679601e+15,213340,131329959,5837
2018-07-02,759755638.994,759755638.994,489559,45585108159.2,453.82,1625789952.0,20666.8125,5862.52622602,233289,18.5362346471,0.00226656,3.39211093239e+15,256882,116357723,5929
2018-07-03,945751786.147,945751786.147,573532,47761299859.4,475.39,1683939968.0,20492.34375,4020.76246238,229396,0.0,0.002604,3.45591720072e+15,262253,128070565,5809
2018-07-04,768398827.939,768398827.939,447112,46641842606.6,464.15,1549769984.0,20472.09375,2942.86512027,227124,19.25804765,0.00154938,3.43678928215e+15,246250,110408253,5837
2018-07-05,828850935.734,828850935.734,527586,46967336536.0,467.29,1828610048.0,20418.0,2561.44382411,248749,3.925236,0.001297758,3.56040654871e+15,271391,124825511,5808
2018-07-06,820950980.975,820950980.975,459075,47687609710.8,474.36,1627609984.0,20421.375,3356.1320663,216613,13.3904095932,0.00209999995699,3.51189731686e+15,240419,112328149,5844
2018-07-07,557817878.416,557817878.416,484105,47666984681.1,474.06,1358360064.0,20521.40625,3015.04091935,213952,2.84436,0.00189,3.52542680428e+15,233105,114711948,5820
2018-07-08,670438494.719,670438494.719,631505,49487844866.0,492.07,1344560000.0,20415.0,1382.16199867,268810,0.134187489,0.0009851958,3.45274547743e+15,277248,127418442,5697
2018-07-09,948226861.859,948226861.859,651926,49177434874.0,488.88,1533799936.0,20650.03125,1096.82724581,285437,0.0,0.0006732234,3.53117419875e+15,293891,130928929,5855
2018-07-10,981304384.703,981304384.703,691771,47907822852.5,476.16,1789069952.0,20358.9375,734.239112198,287126,0.0,0.000518202,3.4990906241e+15,289076,135492173,5783
2018-07-11,671659887.81,671659887.81,643920,43726685337.8,434.52,1422470016.0,20674.6875,838.937528693,266501,0.0,0.000462484,3.35707162436e+15,261753,131108742,5931
2018-07-12,644828867.782,644828867.782,566058,44942040481.9,446.5,1495440000.0,20510.4375,1363.06030149,250055,0.0,0.000804089833022,3.44198292886e+15,244781,127278578,5993
2018-07-13,573529878.12,573529878.12,563317,43363775458.7,430.74,1489670016.0,20293.5,1531.90262252,233406,0.0,0.0009119075,3.44623848097e+15,238527,123779359,5953
2018-07-14,440713121.352,440713121.352,508951,43752098681.9,434.51,1235820032.0,20451.5625,2932.26184612,226290,0.3974767127,0.001706736,3.42454136645e+15,245729,117613442,6006
2018-07-15,383603888.134,383603888.134,453706,43899432922.0,435.88,1350160000.0,20612.625,3561.56698287,225375,3.6875186472,0.00105,3.42209629157e+15,228349,113308422,6067
2018-07-16,920859239.795,920859239.795,703999,45372816389.1,450.42,1858680064.0,20378.8125,583.144510056,328177,0.0,0.000315,3.44554079275e+15,308413,137106823,5851
2018-07-17,938876937.063,938876937.063,701292,48370950335.5,480.08,2288100096.0,20738.8125,506.768490526,337051,0.0,0.000231,3.45088871995e+15,302076,138882182,5889
2018-07-18,1125127880.17,1125127880.17,746145,50472943544.8,500.84,2371559936.0,20329.3125,478.470516253,390949,0.0,0.000231,3.47837827806e+15,321586,135810428,5757
2018-07-19,891283173.038,891283173.038,734702,48445665855.8,480.63,2068739968.0,20430.5625,431.950070568,358453,0.0,0.000160065,3.43381540642e+15,305491,137454375,5793
2018-07-20,960888297.738,960888297.738,671608,47314007277.3,469.31,1821350016.0,20184.75,558.219141946,329710,0.0046931,0.00025343,3.42789339348e+15,303478,123938282,5838
2018-07-21,572836102.765,572836102.765,620634,45444886304.5,450.68,1504310016.0,20569.78125,591.209761714,281165,0.0045068,0.000273,3.23642526918e+15,265524,114955132,5997
2018-07-22,529990335.7,529990335.7,675356,46640412828.7,462.44,1338589952.0,20770.21875,367.829167689,323243,0.0,0.0001139798,3.34571144534e+15,265599,124237960,5975
2018-07-23,830863804.276,830863804.276,758657,46347852183.7,459.44,1596999936.0,20435.4375,558.459657485,385355,0.0,0.000293504,3.51597817152e+15,279755,135215590,5862
2018-07-24,866762565.852,866762565.852,784910,45519816054.3,451.14,2287520000.0,20564.53125,475.62297213,408340,0.0,0.000174768,3.42593704242e+15,328947,140866157,5815
2018-07-25,819248619.451,819248619.451,787527,48432659473.7,479.91,1930780032.0,20769.5625,443.459507125,409873,0.0,0.0001430947,3.47558790071e+15,318789,142537560,5900
2018-07-26,630102252.949,630102252.949,725630,47676720051.5,472.33,1621560064.0,20423.90625,390.998800406,368304,0.0,0.000130509,3.52912142975e+15,317742,137545648,5852
2018-07-27,685514459.812,685514459.812,788715,46846323316.4,464.01,1734259968.0,20513.71875,363.146119387,402719,0.0,9.293475e-05,3.50312046992e+15,303939,134525520,5909
2018-07-28,432637689.984,432637689.984,703973,47428580023.9,469.68,1531890048.0,20441.0625,512.539594287,361596,0.0,7.98e-05,3.54491598225e+15,294761,117337958,5991
2018-07-29,388726450.963,388726450.963,716354,47159131779.4,466.92,1631910016.0,20493.28125,303.759406417,350970,0.0,6.3e-05,3.55746946969e+15,290071,131445206,6010
2018-07-30,798661742.812,798661742.812,757712,47160183669.0,466.83,2141590000.0,20414.90625,343.232712471,368814,0.0,8.38e-05,3.56292404369e+15,321268,142212588,5963
2018-07-31,1383671512.02,1383671512.02,745063,46201393055.2,457.25,1820680000.0,20594.625,355.72234761,367696,0.018404010715,8.3725e-05,3.52973914657e+15,335943,141576274,5919
2018-08-01,730268813.467,730268813.467,757758,43847873798.6,433.87,1888060000.0,20427.84375,747.822723124,368593,0.0,8.4e-05,3.51527777687e+15,327362,144924805,5861
2018-08-02,741857401.27,741857401.27,779928,42537059653.1,420.81,1569300000.0,20550.75,333.957457254,363699,0.0,8.41088e-05,3.55408087631e+15,296340,144018513,5854
2018-08-03,597641648.508,597641648.508,753190,41712693239.6,412.57,1722340000.0,20516.8125,344.035546742,387947,0.0,0.0001231197,3.47733497614e+15,313729,132487957,5916
2018-08-04,435749314.574,435749314.574,720548,42294581048.1,418.24,1466540000.0,20602.3125,401.410556047,335531,0.0,8.3833e-05,3.56568237855e+15,263298,127698377,6003
2018-08-05,396998314.297,396998314.297,704249,41201088010.5,407.35,1396820000.0,20529.46875,262.742229466,315434,0.0,8.38016e-05,3.56761884857e+15,275591,131727253,5932
2018-08-06,545536867.278,545536867.278,699536,41535345915.5,410.57,1384880000.0,20410.3125,426.678880059,342889,0.0,0.00010934025,3.59532731096e+15,288126,138106489,5923
2018-08-07,622976437.772,622976437.772,636342,41162990323.2,406.8,1828350000.0,20398.3125,1344.32697462,310986,2.4408,0.00038020245,3.56636155313e+15,276781,116345405,5875
