date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2016-07-28,703272.739353,117896.629037,5842,3816898.8,1.69,17258.0,7540.01537274,161.02782621,13734,634669.250982,6804,37.1004435542,0.00585,3312006,312
2016-07-29,122188.504165,28866.8134261,1608,3786619.0,1.68,9402.0,6761.96300268,13.40623915,4591,659134.702715,1777,29.0435434464,0.0037025,1308029,277
2016-07-30,553005.859282,62684.6821103,5334,3801007.81395,1.68,17237.0,8629.16962886,62.97628498,13266,690142.754247,4084,50.2029207624,0.003876,2927855,318
2016-07-31,117282.560626,80229.2431328,1353,3913031.18681,1.72,175481.0,7726.41597403,22.85503738,4449,795539.326993,1612,23.7843402216,0.003795,2372924,273
2016-08-01,461056.786964,103766.679044,4886,4148319.57647,1.82,32334.0,7869.75789022,87.03240436,12783,773622.143548,5348,51.0814532228,0.00585,3096785,276
2016-08-02,140492.59434,38368.2441359,1746,3907026.71141,1.7,39771.0,8169.81924814,23.66059958,5383,705794.622677,1855,29.38714945,0.00419,1536768,291
2016-08-03,215996.226924,42429.2921197,3038,3456961.53846,1.5,25137.0,8071.43593585,29.85123644,8285,714857.693052,2919,45.74381187,0.003876,2073041,289
2016-08-04,50937.4454529,20300.6958345,1291,3605257.86335,1.56,15108.0,7950.9380226,11.73831382,4180,698300.917076,1610,16.74824892,0.003876,1206939,285
2016-08-05,307614.488238,142745.744605,6326,3710033.31481,1.61,11669.0,8005.2440536,209.44521639,15137,650578.532813,7461,42.8519435722,0.00621,3932100,282
2016-08-06,62552.0191093,20069.9345587,1204,3744300.42683,1.61,14503.0,8498.52013163,8.82656072,3807,652274.551397,1640,8.5004548804,0.003,1312815,300
2016-08-07,97689.1820214,37965.2436203,2815,3791614.50968,1.63,30115.0,7887.65698389,25.51064258,7449,715155.34237,2664,46.3459521198,0.003876,1883568,279
2016-08-08,81650.5143707,19712.0759201,2344,3617698.0,1.55,14060.0,8146.88899088,18.66425432,6343,697611.861722,2260,26.8117426595,0.003,1709557,288
2016-08-09,93045.6596277,19754.1089063,2738,3649060.375,1.55,17295.0,8301.81958503,28.55157111,7853,692828.117061,2989,43.859857782,0.003876,2003234,297
2016-08-10,152975.961098,27000.0701414,2499,3764256.81529,1.6,21101.0,8527.11498696,20.78706917,7346,717742.152046,2685,44.525656768,0.003,1967449,302
2016-08-11,948857.711808,43037.3839611,2798,3723676.81928,1.57,25017.0,7374.49597129,29.6440606,7071,774651.565788,2635,48.6196269425,0.003876,2188591,263
2016-08-12,137197.041096,47720.9962284,2368,3948111.18605,1.66,61207.0,8089.15525698,20.11695468,6382,708233.047926,2438,29.0897196334,0.003876,1810740,285
2016-08-13,1620644.59088,76457.1352514,4232,4173411.86441,1.75,74315.0,9028.01723855,42.56224538,10395,727637.022116,4303,50.8999555925,0.00419,2721412,321
2016-08-14,786304.635351,136006.80393,5590,4240136.45122,1.77,27612.0,8605.35332562,72.35297778,14211,834504.350118,4665,52.5288589842,0.00419,3149718,309
2016-08-15,61082.3461526,21954.028215,778,3927075.92453,1.64,45272.0,6925.50048123,5.77640483,2936,932398.919405,1090,16.7209069016,0.00253,912990,248
2016-08-16,561525.157809,39770.249645,3039,3827175.7125,1.59,33544.0,9460.05257466,32.96664808,7842,835654.936108,2789,48.1360747674,0.003876,2077999,336
2016-08-17,229805.111664,31800.9182119,2122,3854725.96273,1.6,11552.0,7233.5977846,21.9905862,5861,950421.164132,2305,28.006533568,0.003876,1527158,258
2016-08-18,132558.720238,33832.7431002,3222,3907879.0,1.61,10036.0,8556.40728634,27.12037523,8163,905249.626784,2867,48.3400176931,0.003553,2341543,308
2016-08-19,99453.9379064,19392.1409355,2673,3875363.0,1.6,14135.0,8180.16494476,23.41579144,7099,981447.706173,2762,38.505141968,0.003876,2030785,292
2016-08-20,731970.504931,42499.7851882,3809,3895396.92308,1.6,12980.0,7227.20109719,38.2915337,9869,964159.994392,3427,58.136841792,0.00419,2259338,258
2016-08-21,225047.022437,89968.3678437,2866,3804905.0,1.56,12639.0,8978.82645656,51.66800423,8500,916780.884543,3873,42.0916734264,0.00419,2087588,323
2016-08-22,610116.178312,111942.921695,4491,3813383.53247,1.56,24500.0,6939.56462074,120.75022356,10927,1024105.99557,3661,46.2734254632,0.00585,2669960,251
2016-08-23,68288.9521223,41033.8623721,982,3778530.56376,1.54,20945.0,7216.29406159,6.9398123,3425,863664.993278,1284,16.1598667692,0.003876,1050791,261
2016-08-24,415455.30934,85691.7869436,5532,3644159.50327,1.48,16570.0,9261.45209184,80.76463569,14320,759667.335961,4641,44.9682827336,0.00419,3578724,334
2016-08-25,120504.290954,71067.8434062,1914,3799894.82781,1.53,10063.0,8237.48960869,26.7835598,6260,947201.305055,2690,36.079034346,0.003876,1678548,295
2016-08-26,375464.163737,86548.3790738,4786,3739288.0,1.51,41102.0,6688.69230502,117.46099249,10762,981904.94927,5044,40.5223171613,0.01083,2782873,242
2016-08-27,145776.934773,40857.6579884,2318,3755266.9527,1.51,6302.0,9663.3300591,29.41731868,7604,890349.284073,2843,43.1937829477,0.003876,1910060,345
2016-08-28,147297.55951,29231.8320796,2683,3688816.04,1.47,12230.0,7763.84235535,24.23093372,7287,1047925.39057,2161,44.1600410034,0.003553,1693120,276
2016-08-29,275654.890858,82190.1417898,4114,3775155.40541,1.5,21481.0,7067.4152041,43.31290186,11081,1030483.78711,3927,43.568668785,0.00419,2675684,252
2016-08-30,39863.3121131,17304.5597638,1172,3786859.18367,1.5,26439.0,7877.85286955,14.88594303,4858,852308.132651,1215,15.28755,0.003876,1239128,282
2016-08-31,125614.885485,53716.0041585,3089,3707447.93706,1.47,18758.0,9024.60992917,37.43071971,9043,846707.833202,3030,43.7601992688,0.003876,2239754,321
2016-09-01,89992.3542859,27029.977055,2492,3620040.10274,1.43,29262.0,8162.89194238,21.69811478,6926,978183.279602,2438,24.6272411671,0.003,2097022,291
2016-09-02,253128.587328,30473.8330461,2443,3703600.12414,1.46,18695.0,7107.55592046,24.85708073,6765,991870.27935,2015,45.5766449752,0.00325,1763971,255
2016-09-03,164941.306527,27704.4486111,2707,3641017.38,1.43,24292.0,8437.05326432,18.45167183,7416,885393.084441,2809,24.786675199,0.003,1931492,302
2016-09-04,250554.097664,48099.2049078,4536,3837305.92105,1.5,34400.0,9131.52077552,44.09406298,11523,947893.409776,4355,50.061190935,0.00419,2908404,331
2016-09-05,41767.8197617,22819.6582749,872,3897800.0,1.52,27482.0,6879.47582439,8.60080694,3207,1134362.05751,1204,15.2002997744,0.003876,1193186,255
2016-09-06,265719.86778,116742.79046,4280,3921782.4,1.52,56948.0,6763.98711363,47.55254773,10484,1020246.58733,3852,49.581240544,0.00419,2765746,248
2016-09-07,173907.05145,24333.9515094,2118,3879319.86755,1.5,21606.0,8819.64489154,13.21288848,5814,865930.194576,2384,20.54931534,0.003,1748908,326
2016-09-08,561895.03669,74285.1167914,5526,3909109.71242,1.51,21370.0,7200.56922185,51.69703498,13233,917905.155497,5487,55.5876506719,0.00419,3210564,263
2016-09-09,55142.9720671,33873.3173556,1546,3968667.0,1.53,27070.0,8816.81961551,10.32462628,5199,873820.395185,1528,20.9580282504,0.003,1407363,315
2016-09-10,622958.02567,165654.593013,6836,4009164.53595,1.54,23328.0,7279.18843739,305.24191831,16278,962048.566293,8489,40.6981006124,0.00455,3753984,263
2016-09-11,149073.109145,46330.9185081,2669,4007840.20408,1.53,8700.0,9170.38435603,80.01023038,8339,932189.110547,2876,39.9593999817,0.00419,2093645,335
2016-09-12,172905.465871,43133.0422917,2467,3831391.81944,1.46,15434.0,6799.54777985,32.67629338,7241,1083458.3632,1824,48.7927005048,0.00419,1749027,248
2016-09-13,165918.45055,56494.7020436,4285,3777602.93878,1.44,32531.0,8290.87449582,48.89049979,10991,977413.22742,3961,46.7710675632,0.00419,2740747,299
2016-09-14,44711.8974766,16787.6264555,1135,3873905.0,1.47,27838.0,7410.41536445,8.47922192,3841,956427.788233,1550,14.775031005,0.003876,1142428,267
2016-09-15,102088.411167,21422.644513,2829,3876816.70833,1.47,17389.0,7845.29253385,35.68697862,7433,892243.663949,2731,46.5421570698,0.003876,2068860,281
2016-09-16,81422.1937878,27853.3828245,1744,3809813.95862,1.44,17668.0,7974.96708734,13.46351146,4984,855965.639578,2045,24.4086734016,0.003876,1534809,286
2016-09-17,173633.101365,31836.3127618,3605,3860888.26241,1.45,19229.0,8850.53117727,29.60713742,9440,864008.277739,3406,47.4622275585,0.003876,2455173,318
2016-09-18,442146.509634,154396.758721,6484,3729285.53846,1.4,58522.0,7970.20621826,169.95849983,18495,989508.428459,7390,42.954044672,0.00585,4169202,290
2016-09-19,32821.1170295,24327.1460807,973,3435982.45161,1.28,33713.0,7766.10922898,9.83486589,3998,1040466.81175,1281,20.921497728,0.003876,1165725,282
2016-09-20,258967.662526,96952.6649601,4479,3326234.68702,1.24,41154.0,6969.02121252,51.95421215,13171,956778.892929,4718,44.9114975908,0.00585,2815971,251
2016-09-21,192169.776123,40480.9739327,2140,3509965.15254,1.31,30537.0,8528.56490522,19.42407106,6977,868917.962529,1877,22.4649737583,0.00419,1879378,310
2016-09-22,79700.8435943,27291.6919397,1899,3197519.75,1.18,12077.0,8302.45343958,13.41352322,5437,911850.510757,2070,20.0074899174,0.003876,1630472,303
2016-09-23,553120.138568,114043.964952,6420,3234981.81818,1.2,17920.0,7922.35583305,113.32691665,16581,1000976.84937,5704,36.78314592,0.0055,3587355,286
2016-09-24,36569.9077826,14030.4549753,962,3290628.72131,1.21,11178.0,7630.72953357,6.78474527,3466,1003530.46026,1662,10.8965194437,0.00256,1108846,274
2016-09-25,282605.060554,36132.1955075,4161,3317378.25,1.22,10850.0,8093.27235536,61.00883229,10662,914859.692038,3671,50.4310372028,0.00419,2452227,291
2016-09-26,103987.983968,38176.3365114,1526,3277608.42105,1.2,85566.0,8155.99859394,18.43714741,4655,889647.926625,1733,14.28868608,0.003,1558880,292
2016-09-27,2649502.96939,207483.359259,8637,3175455.96296,1.16,17972.0,7883.99045077,478.85633645,21283,925397.412167,12012,33.7747775928,0.00419,4818466,283
2016-09-28,48764.0084162,25807.3351247,1943,2970327.08571,1.08,9612.0,7822.18796011,112.60963566,5299,898864.987379,2742,21.3387554088,0.00419,1669023,284
2016-09-29,268643.098536,122318.545062,7055,2898082.57282,1.05,12671.0,8162.35772128,206.67105143,18895,881219.609803,8319,35.8739337075,0.00585,4262750,302
2016-09-30,39442.372743,24802.6146819,1373,2817786.36806,1.02,18633.0,8130.80462423,45.47059318,4446,950296.815335,1785,17.1158606814,0.0055,1494520,297
2016-10-01,87980.8690792,20332.0354079,3030,2667815.71741,0.967037,21779.0,7532.13630322,21.80326668,7787,1000928.81523,2892,36.7279272735,0.003876,2162432,275
2016-10-02,39037.9535036,12556.9031474,1192,2807060.84954,1.01,17194.0,7812.3206048,8.36645648,4159,950790.516305,1774,10.7996738337,0.003,1247840,285
2016-10-03,293275.621288,74768.7724968,6241,2723007.559,0.976922,32081.0,7652.91772815,148.62399397,16194,932329.453343,5515,40.0941252664,0.00585,3566674,278
2016-10-04,31975.9389271,15523.658236,854,2980470.31373,1.07,16291.0,7767.61760692,7.25586504,3439,878935.336344,1176,10.7680855231,0.00253,1160178,282
2016-10-05,114098.29078,18925.3779927,3156,2866204.72222,1.02,21078.0,7968.10830733,53.66661229,8519,845852.095034,3137,41.089799493,0.003876,2370600,289
2016-10-06,57338.9512208,19502.7369799,1687,3037415.0,1.08,38004.0,8583.49080308,22.37974224,5077,868950.232035,2079,17.646909372,0.003553,1663474,317
2016-10-07,545894.630846,185827.537821,8064,3116003.20183,1.11,17696.0,6872.31262286,528.66562942,19619,955970.96354,12383,34.2082737837,0.00585,5584554,252
2016-10-08,23570.7247807,18022.3373672,953,3083832.15238,1.09,25997.0,9132.0401545,6.05452626,3564,897150.334759,1406,7.1044801312,0.00253,1174546,333
2016-10-09,405756.617477,164725.870098,9182,3002699.04854,1.06,7711.0,7074.92651054,747.43086298,22183,1010640.12443,11986,29.215737596,0.00455,4699619,257
2016-10-10,61090.8438641,34442.5014914,1398,2929510.05074,1.03,31604.0,8259.78893434,10.6250484,4135,942887.805145,1831,7.5818316686,0.003876,1637981,299
2016-10-11,179148.758515,66704.3113262,3934,2817362.34586,0.987916,32654.0,7638.80378971,33.09628778,11080,918937.072604,3373,42.8964184055,0.00419,2850680,277
2016-10-12,56040.4383511,27330.693632,922,2737187.71355,0.956906,19761.0,8628.80600267,10.0343157,4341,925284.430246,1645,16.2312803008,0.003876,1438336,313
2016-10-13,449830.090732,128435.366385,6821,2711554.19868,0.9456,15567.0,7061.01589736,384.32688727,19697,1000381.87944,7954,36.1613859209,0.00751,4114948,257
2016-10-14,48048.7814555,26554.334985,753,2743173.64829,0.953916,16043.0,8147.95661576,5.27428764,3917,923605.989234,1124,16.088075289,0.003876,1134231,295
2016-10-15,94198.7313564,32188.9510644,2755,2799529.28939,0.970912,6993.0,7721.99560976,45.47651664,8362,927313.110439,2340,42.3937382218,0.003876,1787238,283
2016-10-16,196226.737442,75172.015526,3287,2742403.74782,0.948403,18820.0,8180.58525959,41.60009257,9815,961862.656954,3048,38.2850878334,0.00419,2236367,300
2016-10-17,386311.253508,126023.648178,6624,2629690.06904,0.906949,20755.0,7892.77788374,732.98549838,17300,986320.163093,10673,26.5157696983,0.00621,4440082,290
2016-10-18,107524.24538,51499.2864511,1940,2936637.24545,1.01,20889.0,8067.15012934,183.21140936,6280,965752.441142,3232,22.7267882858,0.00419,1709429,312
2016-10-19,133916.00465,33981.2372923,3527,2579987.64697,0.885073,9305.0,7424.83320268,105.85747131,9526,1082448.39984,3202,35.6815972887,0.003876,2371951,287
2016-10-20,35447.2652032,17435.6809359,1007,2533070.91871,0.866924,10010.0,6939.01258178,7.78761998,4127,1107366.37868,1505,14.0289072098,0.003876,1183765,255
2016-10-21,254549.891618,89488.2190885,5908,2602801.69197,0.888113,6316.0,8746.46559793,166.5445198,15386,1012921.98472,7050,32.6451617112,0.00769699,3907937,321
2016-10-22,45799.0669605,26676.866855,1027,2614340.7202,0.88983,12953.0,7308.65057515,6.34718794,4308,1111203.26875,1587,14.7785611776,0.003,1116860,268
2016-10-23,94962.9673819,30990.0257278,2961,2673082.42256,0.907509,5166.0,7551.54624006,45.53833214,9077,1058094.58314,2578,38.5095623932,0.00324636,1970209,277
2016-10-24,351664.513749,145150.074085,6994,2672943.89018,0.905014,9579.0,7903.52695672,913.25999192,18966,969166.121494,11348,28.6394651099,0.00621,4591944,289
2016-10-25,77734.9615686,37864.3849764,2041,2599093.39942,0.877614,13619.0,8059.72766571,198.8474677,6919,966834.701472,2844,21.2311279581,0.00455,1754505,296
2016-10-26,178061.763729,44301.8157139,4791,2549191.5296,0.858285,12436.0,8552.1608449,84.32332536,12606,970698.032526,5133,35.5273077465,0.00419,3238807,314
2016-10-27,32457.554283,24976.4172889,651,2546719.12606,0.855405,15286.0,7109.35193975,6.47460204,3625,1147668.66766,1252,14.2068205262,0.00253,1144839,261
2016-10-28,176649.434005,94493.9675414,5194,2497101.9137,0.836631,23060.0,7554.60879032,244.184292,13448,1071988.12679,6399,32.4376586831,0.00585,3455217,276
2016-10-29,59468.2154329,31033.2678426,1958,2357124.43311,0.787614,104171.0,7972.61814715,67.94695458,6554,982647.657574,2257,15.5351849125,0.00621,1852108,293
2016-10-30,51846.449728,12144.9477828,1704,2277754.28925,0.759183,12728.0,7530.00579434,12.4371408,5945,968785.848636,1991,29.3846465068,0.003876,1628750,276
2016-10-31,172177.145174,31272.2638097,3340,2347377.23382,0.780365,30687.0,7778.49799469,68.89815328,9375,906098.576962,3302,34.6697653936,0.00419,2364729,286
2016-11-01,80480.0376808,16298.5230539,2307,2088345.71471,0.692543,11065.0,7451.69942211,45.63127944,6918,878157.295926,2797,24.6722989464,0.00419,1854434,276
2016-11-02,63870.5328365,17100.1868228,1899,2152467.563,0.711956,8322.0,7812.04882365,27.01848223,6155,837367.742942,2124,19.2222444714,0.003876,1554369,288
2016-11-03,112605.08657,22075.1226253,3162,2140634.17962,0.706346,7742.0,7286.03772232,43.50069636,9327,821342.331771,2875,31.869101708,0.00419,2225835,267
2016-11-04,40067.5247194,8873.84013274,1624,1993052.68414,0.655899,6727.0,8083.81687636,9.3667868,5630,750297.081918,2045,10.9247175499,0.003,1480245,296
2016-11-05,58684.5884356,13198.7749164,2607,1975368.55804,0.648186,10349.0,8875.3017978,42.58545196,7941,776752.10091,2651,24.4791255595,0.003553,2075305,324
2016-11-06,73582.8989784,8578.47159381,3362,1938493.79887,0.634539,8395.0,7402.02102418,40.13448368,9142,922424.491438,3113,27.3517693109,0.003876,2143186,270
2016-11-07,41588.4253478,25464.7497329,2052,1917983.93248,0.626389,12029.0,7003.96842921,20.76690288,6792,869186.043439,1698,27.503459016,0.00419,1864884,256
2016-11-08,66825.0638823,15430.1795268,3113,1941690.94591,0.632375,6975.0,8504.31985351,44.54177173,8988,787186.624931,3038,24.0461411917,0.003876,2166611,313
2016-11-09,29546.4470288,10969.5396976,1432,1906035.3516,0.619253,25736.0,7485.53201579,14.01517526,4882,800714.568567,1865,10.5457443917,0.003876,1435072,276
2016-11-10,374785.199305,105932.096538,7450,2283976.10109,0.74021,26312.0,7608.60517641,870.38293205,19610,764345.943487,12663,24.3315650446,0.00621,5025562,281
2016-11-11,58316.189691,11072.3894026,1084,2207776.91562,0.713664,10221.0,8028.64365351,7.71517594,4435,750444.793525,1416,14.5472686625,0.003876,1269787,302
2016-11-12,671894.580659,57967.1645999,6227,2000979.16594,0.645013,7451.0,8620.23666129,167.71279594,16428,805696.401334,6367,27.5787276173,0.005775,3780150,324
2016-11-13,15649.9387968,5925.72441405,604,2022673.13973,0.650654,4673.0,6446.93810911,4.41729311,3273,935526.241237,868,10.8205694399,0.003876,865238,242
2016-11-14,138467.342522,20527.0683096,3779,2077541.29618,0.666512,8292.0,8384.05840196,79.35967305,10835,842425.944869,3276,32.6942429955,0.003876,2452468,315
2016-11-15,39334.9790543,13814.7196935,1632,2014064.77067,0.644633,21550.0,7296.09789042,20.80780187,5368,859342.24008,1749,12.9698348181,0.00337201,1451008,273
2016-11-16,217817.584239,96293.9447544,5309,2147728.59316,0.685773,28104.0,7463.90056746,521.67303046,14959,835458.339347,9352,21.2271352327,0.00419,3666826,279
2016-11-17,81687.0635324,43133.5914302,3326,2326708.85237,0.741003,10091.0,8125.87498096,482.1644536,9568,831094.020488,5702,21.3691764199,0.019481,3054822,306
2016-11-18,271860.267936,109694.530819,5367,2278793.80694,0.723936,10783.0,7835.37265087,364.26834772,15002,854303.174983,10661,28.2149091971,0.00585,4199571,294
2016-11-19,408914.960562,53925.0426378,2045,2320012.75239,0.735253,14161.0,7606.34178091,95.53225244,6460,880638.160357,4399,24.6372092396,0.03,2109094,287
2016-11-20,149806.423112,63085.1826592,4706,2361247.41,0.746327,14296.0,8456.1019407,100.94642207,11642,903121.309731,5817,35.4938819933,0.00606,3386037,318
2016-11-21,32747.1123271,18510.5370871,952,2233428.79858,0.704521,9013.0,6257.55967352,8.42227507,3682,1035303.13378,991,12.1763466794,0.003553,957594,234
2016-11-22,53859.3292049,21332.4988122,1430,2262647.1202,0.712034,19621.0,7608.91920436,10.46931433,5304,894235.899945,1805,14.040283136,0.003876,1465309,284
2016-11-23,107088.904322,23953.094382,2503,2117820.05606,0.664788,4659.0,7959.88713622,14.93098897,7396,817181.038885,3477,33.7682059337,0.003553,1971524,297
2016-11-24,82068.4151261,20129.4302186,2985,2115885.1149,0.662535,15977.0,7940.01513771,59.46257467,8189,845270.670624,3419,28.9687953031,0.00419,2472985,296
2016-11-25,57778.2028042,14162.4602042,1542,2015351.01022,0.629733,6320.0,6678.01974785,9.55205826,4974,850606.188097,1780,26.0338549263,0.003,1326436,256
2016-11-26,226539.886401,99069.6632104,7464,1945768.01952,0.606675,16815.0,6819.11707114,585.23528472,18468,751711.485678,15085,21.0143593021,0.00621,5384963,295
2016-11-27,10711.2201621,8500.38106893,546,1896047.16555,0.589724,3508.0,7899.62936621,3.87804351,3439,756904.913035,1005,9.70077323492,0.00253,1023563,300
2016-11-28,583149.082356,107692.533517,8849,1878647.29608,0.582994,9104.0,7221.06664828,894.11631881,21460,795834.875325,31429,17.6329873174,0.00585,8797223,271
2016-11-29,55917.5645539,14825.410694,1247,1908578.97952,0.590802,6112.0,8074.99849416,6.77480864,5069,798766.180333,1647,13.2533847749,0.003,1256780,300
2016-11-30,137995.428,36417.6902005,3267,1933257.05031,0.596947,22713.0,8085.29517966,23.01902608,10527,831945.042781,2810,25.6590897437,0.003,2391045,306
2016-12-01,191757.572696,84658.4232531,3563,1950180.3965,0.600854,5489.0,7103.87017026,65.03303286,9858,847392.301853,12315,28.1529643772,0.0055,4298543,268
2016-12-02,68842.9124499,40521.8634306,2589,1967184.64224,0.604682,7494.0,7573.86488971,55.20495336,8391,807577.107844,4432,25.2929868054,0.0055,2620607,283
2016-12-03,87506.1306146,36715.6224316,3835,1946866.80427,0.596907,11231.0,8362.19298928,79.34269373,11221,870926.796256,5218,23.6842196036,0.0055,2838988,316
2016-12-04,42058.1909588,17004.4902775,1892,1895849.56265,0.580017,5669.0,7017.66913505,33.0047845,7011,939137.020437,1488,21.4325250303,0.00322902,1462593,267
2016-12-05,33227.7262686,11412.6915179,1186,1852162.47846,0.565441,5325.0,6996.40832283,8.53397727,4130,871486.661207,1610,9.71531158373,0.003876,1245716,262
2016-12-06,46792.5648964,12454.0241309,2267,1744986.22016,0.531405,8916.0,8114.05657013,14.52422663,5510,782972.196999,2462,8.67125867055,0.003876,1884919,312
2016-12-07,37627.3231158,15074.2766248,1921,1645870.35255,0.500046,6579.0,7688.28462398,11.8179252,5477,835637.364009,2090,8.18001167685,0.003553,1649812,293
2016-12-08,88529.2070103,25384.6583948,2906,1624586.37978,0.492497,5264.0,7288.81671029,24.62744512,7527,876950.828728,4698,26.33278404,0.00419,2580701,277
2016-12-09,108317.651722,59571.5304543,4087,1673132.53288,0.506032,6650.0,7636.63609925,346.51097324,12097,849641.217578,8771,18.3759979952,0.00585,3247090,289
2016-12-10,198579.618367,66631.0343881,4455,1729599.04387,0.521914,12386.0,7549.94744281,555.09801308,11227,865249.406137,11586,19.5868901618,0.01227,4172432,291
2016-12-11,175943.986477,78073.2917797,5400,1717939.14738,0.517164,4676.0,7880.87203447,531.97746653,15304,896907.116288,16771,23.1378984421,0.00585,5190194,299
2016-12-12,164694.604269,91086.9239666,3942,1662382.51444,0.499293,21355.0,7621.81219582,609.87653836,10522,884148.649744,15674,19.1512631987,0.01025,5797580,286
2016-12-13,126566.805826,78710.0281969,3731,1817375.22044,0.544694,10300.0,7057.22771735,184.361267,11485,886673.803184,11247,23.898085389,0.00455,3799244,265
2016-12-14,219380.479423,68965.9618957,5575,1848045.38971,0.55258,2725.0,7852.89952972,506.88158247,15304,841148.670259,15392,24.9154136483,0.00751,5182202,295
2016-12-15,58644.3601763,16770.2018086,3075,1804915.31748,0.538394,4441.0,8010.93368733,37.23442281,9408,829038.342135,2905,27.3363901171,0.00419,2147985,300
2016-12-16,56453.7446098,24973.853665,2832,1770072.25415,0.526759,4255.0,7927.43734824,50.04104586,9353,878846.562079,2392,24.7072905876,0.00419,1981936,302
2016-12-17,103713.241892,72177.4942466,3399,1781582.30606,0.529184,3447.0,6311.41047151,249.17849196,11055,942360.01377,13169,15.1302659975,0.00419,3358073,238
2016-12-18,460309.40448,144511.349338,7707,1835118.85045,0.543862,14766.0,7573.77913405,1246.53610082,18213,856421.730516,27738,17.3005495725,0.00621,8053708,286
2016-12-19,63977.2747264,18695.6651968,2901,1701341.43397,0.502979,6465.0,8265.20023215,47.76816458,8476,785127.227192,3349,24.054962069,0.00419,2188005,311
2016-12-20,67838.1271899,27423.4369033,2678,1678305.10053,0.495005,10982.0,7951.00961012,50.78858264,8194,875450.166394,3152,20.31928038,0.003876,2498521,300
2016-12-21,40096.6004531,15401.464961,1642,1688605.17986,0.496957,11189.0,7489.83558028,26.80460787,5384,928704.472068,1554,20.9973849922,0.003876,1805650,280
2016-12-22,45071.8153188,14554.9034573,2095,1669315.01601,0.490236,10397.0,7152.79147075,45.91998989,6770,872834.142669,2085,11.485868279,0.003,1783101,272
2016-12-23,74677.3978919,18925.7461589,3738,1576207.74961,0.461848,9337.0,7700.21531513,63.91350093,10146,854767.263207,3577,21.0568423174,0.0036,2500057,290
2016-12-24,50700.4423305,12614.3025076,1888,1555567.66023,0.454779,4531.0,7663.21898004,24.96907697,6193,865516.641109,1988,10.8155331399,0.003,1616836,291
2016-12-25,49448.890428,21889.9740889,2521,1569939.41427,0.457961,7158.0,7614.25443015,47.4851709,7568,872749.942563,2562,21.0566716596,0.0036,1903661,289
2016-12-26,50882.3387456,33824.2779434,2004,1514158.46243,0.440804,6359.0,6931.16356305,135.28658641,7431,840375.493136,4417,15.2698732646,0.00419,1766479,263
2016-12-27,230389.85138,102815.663443,5511,1489406.09241,0.432666,11434.0,7353.29338504,1107.0746753,14443,752238.077194,18822,17.2299799006,0.02925,6323980,283
2016-12-28,76375.3346425,54554.3039368,2781,1454962.46967,0.421673,11859.0,8031.33802299,226.60869326,8882,746892.108987,7461,19.191106826,0.00419,3033658,304
2016-12-29,159327.920747,72456.3784621,4431,1727357.89577,0.499568,9910.0,7339.73335194,755.9783568,11672,794530.879329,7621,22.2466936802,0.1998,3509930,281
2016-12-30,30799.4831616,6978.19390135,1768,1685052.37059,0.486198,3582.0,7995.95964929,24.52805293,5984,786685.987641,1772,21.0347648011,0.003876,1513682,304
2016-12-31,65141.7288479,18806.7328693,2927,1620751.62844,0.466618,8113.0,7598.44987521,43.32485278,8527,847288.931848,4170,23.3521149414,0.00419,2736649,286
2017-01-01,98546.1698815,57427.9949027,3795,1683887.29837,0.483748,3214.0,7559.35536207,352.09627818,11647,820577.10657,11707,15.4460492639,0.00419,3633345,287
2017-01-02,108614.646551,65238.4958094,5508,1710291.20173,0.490269,8169.0,7488.85351102,1063.67248311,13918,829459.955874,10315,16.8960704778,0.01079,4021014,282
2017-01-03,83668.1992647,45576.1964636,2941,1651054.43982,0.472265,5036.0,7552.85591917,208.54243224,10141,814072.577703,4763,20.7041605057,0.00419,2430415,285
2017-01-04,193345.054154,75231.6158455,6054,1616437.44063,0.461302,35530.0,8032.61149055,726.75350449,16698,809489.488195,8064,18.46997074,0.00751,4108328,303
2017-01-05,141341.262114,63428.7214501,2750,2199747.39708,0.626407,13244.0,7614.77943747,45.2284835,8151,875910.341903,6104,32.1959257751,0.00419,2624988,286
2017-01-06,106070.162317,38042.7849787,3964,1946198.74679,0.553009,13186.0,7596.06097781,97.75569005,11201,915686.330581,4390,28.0106258511,0.00621,2639298,289
2017-01-07,38976.7877038,21269.380231,1215,1953890.95755,0.554099,48405.0,6959.11230202,11.48227975,5078,885034.132257,1333,13.1887208164,0.003876,1652473,268
2017-01-08,83624.0143204,27445.6414344,2596,2377942.83596,0.672879,45714.0,7733.12753184,15.77163692,7842,827025.377628,2588,40.8215998976,0.00419,1954747,292
2017-01-09,402914.07532,172718.001932,7877,2900776.68559,0.819151,52721.0,7198.01980747,1304.0725705,20453,854839.795297,13694,33.1083722627,0.00621,5308272,272
2017-01-10,31655.8775465,20394.1893125,655,2942705.20206,0.829091,31966.0,8120.21013072,6.85624662,3717,795450.28489,1048,19.3582883644,0.003,1095331,308
2017-01-11,334516.966542,112262.75657,6686,2507696.27174,0.704936,30367.0,8015.43141898,348.68058583,17584,867577.952162,9366,34.5696332337,0.01061,4391310,305
