date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2015-02-18,1454256.21718,399889.267628,1872,13548382.3944,2.64,98988.0,2613.000004,3.00758001,12061,3663.49266744,11520,7.9358401056,0.0001,2283289,545
2015-02-19,201200.57147,169591.581844,1704,14406061.3428,2.8,84624.0,2622.28571831,4.64966597,12798,3661.9377531,11981,7.466079068,0.0001,2403370,553
2015-02-20,176644.725878,106810.915336,2661,14537234.8905,2.83,61415.0,2588.85714684,4.07881243,13601,4066.11351052,12896,4.927232062,0.0001,2847393,549
2015-02-21,494368.188859,309210.681914,2531,14085992.0791,2.74,110159.0,2591.64286113,2.37020335,11770,3779.65547902,10833,2.2991648524,0.0001,2268507,551
2015-02-22,373125.043265,256733.149805,2353,14284525.6443,2.78,75804.0,2615.78571809,4.73995382,16875,3766.43086675,16004,5.1874975418,0.0001,3244583,543
2015-02-23,1503073.18818,1270251.36568,2125,13157627.619,2.55,80898.0,2821.9285749,3.93754796,12154,3292.8808806,12435,7.3997130375,0.0001,2764427,550
2015-02-24,328377.351299,233468.720649,1951,13025489.8639,2.53,170477.0,2691.92857512,3.89574455,15616,3763.6771392,15303,5.34366107,0.0001,3105721,546
2015-02-25,453659.547053,324800.281826,2165,15173364.4116,2.94,134546.0,2692.85714664,4.10992241,11708,3481.68142373,13254,8.531250105,0.0001,2561522,549
2015-02-26,336188.237681,221367.539507,2506,14313761.9231,2.77,74935.0,2674.28571818,5.60571832,15607,3555.49230038,17162,9.8706919867,0.0001,3428201,548
2015-02-27,369402.679023,227372.238497,2002,14071873.0066,2.73,118275.0,2597.21428961,4.39879986,13021,3766.31157089,13252,6.55206552,0.0001,2604213,551
2015-02-28,254670.686017,187664.643012,2209,15629264.6389,3.03,110988.0,2619.50000393,3.59585031,11511,3687.74926528,13163,5.4041731347,0.0001,2548679,551
2015-03-01,235304.21589,194017.502084,2088,16734262.3784,3.24,89917.0,2566.57143247,6.26781,12701,3935.60788164,15928,3.5427629988,0.0001,3101949,544
2015-03-02,210274.16004,154309.968725,2269,17231714.2044,3.33,154771.0,2626.92857519,5.63014414,13329,3642.64935671,16122,6.1844187906,0.0001,3862109,545
2015-03-03,1871947.83955,1696093.92368,2648,18773100.4841,3.63,254781.0,2801.50000358,3.64331231,16431,3253.89823082,19075,8.0892840633,0.0001,4039298,552
2015-03-04,438171.1339,351533.131809,2534,17836358.0571,3.45,193537.0,2608.35714687,4.72718089,15919,3807.98877283,18332,3.98815722,0.0001,3918149,550
2015-03-05,1159727.58054,774619.926713,2620,18127343.695,3.5,146630.0,2620.42857545,4.33740618,14567,3550.88028026,17649,6.50055987,0.0001,4718533,549
2015-03-06,3769191.60731,1724977.29379,2538,17686956.2553,3.41,73672.0,2592.5714325,2.79482261,13823,4220.37070446,17027,5.3641095706,0.0001,3214150,552
2015-03-07,507036.777813,443477.981491,2162,17316306.9271,3.34,45834.0,2546.14286106,3.07631588,12912,4241.60798132,16613,3.6573894118,0.0001,2626924,547
2015-03-08,712432.569853,625323.182757,2008,17777662.6814,3.43,32276.0,2558.21428957,3.30164806,11085,3994.50962435,14520,2.5369494563,0.0001,2105520,542
2015-03-09,607678.556693,405158.627079,2276,17606745.4661,3.39,62809.0,2631.57143243,4.6694614,12297,3872.73166245,14282,3.2568902601,0.0001,2545450,553
2015-03-10,5428766.79301,1902813.30542,2650,18397134.6535,3.54,399669.0,2573.07143247,4.2219158,12757,3803.42463077,13202,8.1298021512,0.0001,4159449,546
2015-03-11,673696.562285,513660.582521,2338,15832774.1214,3.05,169890.0,2583.28571824,6.11210097,12934,3708.75067476,16269,6.724659093,0.0001,3495167,549
2015-03-12,4539300.80251,492637.520618,2553,16280137.3094,3.13,108024.0,2631.57143256,3.62273088,11254,4038.27660606,14806,8.2104125187,0.0001,2818736,551
2015-03-13,1410260.62513,620251.016013,2416,16007218.2955,3.08,240126.0,2554.50000393,4.49265049,12082,3783.60675422,15769,3.6777068944,0.0001,3108233,544
2015-03-14,807716.714989,503158.094349,2763,15066279.9317,2.9,140162.0,2624.1428611,6.06302128,14114,3705.55975864,17466,5.109305318,0.0001,3552425,551
2015-03-15,2321152.1642,1009270.38183,2706,15204299.6154,2.92,57656.0,2579.57143244,12.18857517,14946,3839.45534727,17963,3.0646008528,0.0001,3679109,545
2015-03-16,3534515.44871,1470357.30191,2937,16313433.8515,3.13,209706.0,2707.7142896,4.74022211,14151,3759.10378936,16877,5.0151269787,0.0001,3810168,547
2015-03-17,906431.009124,466196.874432,2330,17255651.5107,3.31,82356.0,2612.0714325,2.98014841,10212,3558.21231984,14047,1.5063658402,0.0001,2740347,546
2015-03-18,2757665.8152,1303610.2636,2590,17058329.6214,3.27,149599.0,2633.4285754,5.23210722,11584,3680.36831095,15477,2.5229646087,0.0001,2718647,554
2015-03-19,841163.397658,615846.109726,2788,16232441.0504,3.11,162473.0,2616.71428962,4.01755377,10792,3772.01582852,13882,4.3797598812,0.0001,2619606,549
2015-03-20,622181.927072,489742.95154,2479,17494327.4459,3.35,290947.0,2562.85714679,4.10984798,12241,4096.26068205,15503,4.596730707,0.0001,3675240,547
2015-03-21,1227339.24218,969674.850362,4012,19250284.4903,3.69,819105.0,2609.28571827,15.53580177,16322,4125.35367172,18644,4.3378918605,0.0001,4629396,557
2015-03-22,982463.571854,640042.717424,4134,24204288.243,4.64,342711.0,2527.57143246,6.36288343,18159,4470.01741476,21343,4.4056930384,0.0001,4211564,544
2015-03-23,836515.657184,567874.027382,3490,24068087.9518,4.61,354223.0,2606.50000395,4.37351944,18318,4023.59253968,21287,3.3219236802,0.0001,4216260,553
2015-03-24,1693323.56911,799695.975878,4177,26036507.7041,4.98,540346.0,2562.8571468,11.35087207,16957,4151.02084706,19904,2.6894329644,0.0001,4126663,546
2015-03-25,1377526.26073,1050144.48958,4646,26561703.6364,5.08,902236.0,2563.78571823,6.61548786,19618,4168.3231006,21893,1.6012132568,0.0001,4796650,550
2015-03-26,1444375.64126,983373.606739,3131,27600116.489,5.28,480884.0,2576.78571825,6.04623668,15839,4264.97204878,17872,4.752,0.0001,4154690,551
2015-03-27,994652.14304,852265.127427,2696,26139944.1239,4.99,218735.0,2544.28571816,4.35433538,17469,4097.54067979,19822,5.8882,0.0001,3645762,544
2015-03-28,2204297.35487,1309263.88128,2501,24866419.6429,4.75,206446.0,2549.85714672,4.39144641,16286,4190.08786791,18444,4.9290361925,0.0001,4159631,541
2015-03-29,4863723.42215,1881555.63534,2788,26354400.6957,5.03,216958.0,2599.07143256,4.34321948,14614,3734.11620527,17454,3.4410471943,0.0001,3193477,550
2015-03-30,769964.609637,545867.30569,2712,24127393.2258,4.6,447970.0,2645.50000392,4.85724034,14882,3859.42578092,16981,3.489429452,0.0001,3717029,556
2015-03-31,912179.235827,747741.522426,2317,22770663.9652,4.34,163313.0,2762.50000353,6.11081717,27424,3294.20314416,26557,9.11409114,0.0001,5362642,538
2015-04-01,554923.003359,450649.627581,2219,21118077.0705,4.02,242957.0,3108.85714598,3.32809977,16620,2884.62162897,18445,6.4712842842,0.0001,3767896,555
2015-04-02,648793.965749,550486.930952,2366,20034009.3524,3.82,271324.0,2726.28571813,5.87138347,17700,3241.4008086,19536,3.1349310556,0.0001,4001387,544
2015-04-03,868736.159526,768086.022049,1711,23719661.0183,4.52,138373.0,2356.71428876,3.64024776,14803,3156.7048784,16598,5.3029259692,0.0001,3011324,459
2015-04-04,499435.863759,401836.561752,2188,22888294.0048,4.36,185199.0,3124.64286091,5.50694839,14205,3248.19435013,18039,6.7437697884,0.0001,3510575,544
2015-04-05,1469129.17052,997311.823366,2058,21676707.1655,4.12,136532.0,2761.57143244,4.35574674,17037,3385.81213013,18715,8.1296426688,0.0001,3482484,556
2015-04-06,554845.722615,392582.898842,1831,21946643.7286,4.17,115405.0,2657.57143255,4.31592501,13348,3546.20246198,15874,6.5613232794,0.0001,2530181,549
2015-04-07,603605.839326,508903.863536,1705,21540715.3571,4.09,205259.0,2566.57143251,3.83563387,11770,3846.67475962,13480,8.1871270704,0.0001,2380050,546
2015-04-08,529721.183462,447279.620205,1868,19863941.5,3.77,144498.0,2616.71428974,10.06783384,13392,3648.01203007,15322,6.2946787839,0.0001,3185258,550
2015-04-09,941638.634373,513964.97769,1792,19391332.8187,3.68,172424.0,2723.50000358,10.60434455,9814,3180.29601184,12767,5.3037856112,0.0001,2111211,535
2015-04-10,439018.94834,340569.564118,2326,18049719.1765,3.42,185593.0,2903.6428608,9.96542467,16353,3045.65815901,17263,3.3091892298,0.0001,3576908,557
2015-04-11,368232.18576,267392.753713,2380,17113373.5135,3.24,87373.0,2938.00000342,7.79181574,18665,2921.63717932,19643,4.4246738268,0.0001,4534441,551
2015-04-12,523940.425783,265170.940283,2497,17612200.5576,3.34,46830.0,2726.28571815,9.35876651,15815,3207.79569581,17045,6.078466,0.0001,3342009,547
2015-04-13,2071292.27163,506590.17403,2746,17491611.4766,3.31,93897.0,2727.21428972,12.62289003,15159,3299.60033797,15846,8.8365180321,0.0001,3984804,554
2015-04-14,360877.051283,284762.206202,2019,16844717.8226,3.19,68149.0,2751.35714664,8.42474175,12677,3230.21718465,14360,4.78504785,0.0001,2850273,547
2015-04-15,392207.150198,230494.777243,1973,16392859.5364,3.1,82324.0,2703.07143241,12.96155201,12553,3368.94971896,13839,3.593007074,0.0001,2844995,547
2015-04-16,363219.824646,299990.392844,1856,15971260.9701,3.02,83054.0,2797.78571804,15.16903469,13887,3105.77650203,15450,5.9592353548,0.0001,2814614,549
2015-04-17,4022215.68299,486156.812516,1869,15941056.788,3.01,118954.0,2803.35714637,3.82604941,10998,3275.55117031,12720,6.5338065184,0.0001,2726314,545
2015-04-18,120531.753721,97650.2138804,1652,14963901.2389,2.83,45925.0,2716.07143231,1.55429984,10129,3532.38061901,11866,3.41016698,0.0001,2320569,552
2015-04-19,320518.707705,180645.594613,1628,15527903.3429,2.93,57969.0,2639.92857538,1.29975747,11225,3635.32057012,12210,5.8374112822,0.0001,2390741,550
2015-04-20,250921.779721,188057.405205,1810,14841742.3396,2.8,112126.0,2800.5714321,1.41195234,14859,3313.22206088,15590,7.232529528,0.0001,3030152,547
2015-04-21,231082.958286,186903.892812,1644,14045407.128,2.65,80103.0,2833.07143223,1.38880661,14384,3086.48907544,15020,5.3176593085,0.0001,2997229,547
2015-04-22,1196242.97619,964988.934431,1904,15308584.32,2.89,191228.0,2795.00000375,1.81532281,14635,3215.69911023,15817,6.0979000578,0.0001,3347096,550
2015-04-23,359849.458089,287003.646754,1922,17226789.7383,3.25,275604.0,2855.35714658,2.03806134,15282,3080.07191209,15797,6.871974135,0.0001,4948619,553
2015-04-24,316392.314476,230319.544829,1753,19288616.8491,3.63,184435.0,3082.85714587,1.05578039,11919,2761.55196926,13739,4.5996357264,0.0001,3374736,546
2015-04-25,179802.825194,132241.62179,2295,16926410.6355,3.19,56721.0,2944.50000342,1.12217346,10423,3234.26915162,13460,6.230575615,0.0001,2317816,558
2015-04-26,471999.128805,284557.79479,3579,16489683.6393,3.1,95532.0,2636.21428951,1.99236142,16473,3570.20768832,19148,6.19969,0.0001,3602684,542
2015-04-27,275217.890996,172400.986798,2319,16237211.5552,3.05,88755.0,2792.21428938,1.52957899,12089,3385.00261206,14411,6.0192756195,0.0001,2613452,547
2015-04-28,252454.19619,155339.934496,1960,15899084.0296,2.99,68693.0,2999.28571744,3.00581789,13706,2868.47975673,16061,6.27906279,0.0001,4363340,543
2015-04-29,305084.767843,243558.529416,1716,16095549.6094,3.02,30506.0,3314.07143124,1.25907827,12714,2608.37158035,13860,5.9489416244,0.0,2512750,551
2015-04-30,829445.031431,331392.179352,1799,15835492.0,2.97,84241.0,2760.64286095,1.24973818,13129,3457.01942874,14932,4.7420206812,1e-05,2760588,554
2015-05-01,201169.371693,145884.222775,1912,15846522.7993,2.97,149552.0,2612.07143246,1.36929341,11423,3602.60211557,13051,4.9580471655,0.0001,2697273,547
2015-05-02,125708.253763,106294.343513,1545,14604618.4727,2.74,46992.0,2703.07143233,2.56266094,8697,3535.10764417,11558,2.3694373584,0.0001,1812573,549
2015-05-03,189474.796186,146843.225142,1785,14691169.1667,2.75,63544.0,2793.14286086,1.13353992,10762,3429.43720397,12742,2.7830413325,0.0001,2706326,553
2015-05-04,235304.839528,160095.1219,1802,14465455.8785,2.71,104785.0,2659.42857531,1.22190321,11979,3666.03873591,13548,2.8512512433,0.0001,2641352,548
2015-05-05,192599.849584,168061.882603,1781,15389576.0842,2.88,26546.0,2757.85714662,1.18540813,10481,3172.42505761,12522,2.0498009472,1e-08,2481560,543
2015-05-06,199933.82864,143639.777213,1799,15215497.1277,2.85,48370.0,2753.21428927,3.30151145,12962,3414.33094333,13789,4.1310942945,1e-06,2736340,549
2015-05-07,156417.504285,125220.893383,1768,15079583.7011,2.82,60248.0,2848.85714639,1.0758743,12655,3123.63969268,14503,2.825786217,0.0001,2419963,547
2015-05-08,235692.399749,158289.496255,1933,15046914.6957,2.81,51411.0,2768.07143231,3.47170868,9889,3395.44899556,12186,4.241322113,0.0001,2457263,553
2015-05-09,179799.116634,138142.717839,1903,14842085.5362,2.77,35280.0,2881.35714619,1.79190768,14937,3035.21111809,16424,4.3057267246,0.0001,2709754,542
2015-05-10,109906.378044,83541.3290748,1734,14805520.5224,2.76,57877.0,2863.7142894,1.80693966,12851,3084.24628528,14911,5.3918787852,0.0001,2488325,551
2015-05-11,255761.989463,174369.926709,1789,14370034.7391,2.68,73027.0,2812.64286076,1.11793261,11276,3169.64060707,11999,3.877347084,0.0001,3193219,548
2015-05-12,256954.961944,115511.240979,2220,14863990.6974,2.77,44614.0,2743.92857526,1.34208125,12579,3379.32934739,14489,8.4877945829,0.0001,3150827,549
2015-05-13,173207.265201,116976.400289,1873,14577589.2342,2.72,36403.0,2831.21428933,1.97305409,13464,3277.46115862,15304,5.1076670816,0.0001,3274372,553
2015-05-14,172513.984893,107732.101622,1895,14445821.8979,2.69,81538.0,2660.35714673,1.47121446,15984,3398.37751215,16893,6.8691073081,0.0001,3595132,539
2015-05-15,189364.360617,117352.748698,1802,15257533.8676,2.84,75968.0,2696.57143247,2.53231749,10832,3477.56026021,12944,7.2521430316,0.0001,2510536,551
2015-05-16,339237.757859,182802.052439,1987,15489206.4,2.88,74901.0,2674.28571821,4.06693913,13303,3642.82358323,15167,7.3542858912,0.0001,2889045,552
2015-05-17,278712.872664,165707.783868,1687,16123155.9727,3.0,52827.0,2691.00000369,3.08180161,9047,3782.61388843,8767,4.65201021,0.0001,1932613,545
2015-05-18,288875.865331,196698.324114,1616,15767112.6993,2.93,42345.0,2816.35714639,1.01669395,9915,3225.27731645,11728,2.611802,0.0001,2362008,544
2015-05-19,244873.993666,162171.079646,1641,15375405.5225,2.86,34282.0,2845.14286078,0.84830946,9722,3226.82671218,11769,2.9991392288,0.0001,2662685,553
2015-05-20,194381.280735,168030.078244,1554,15575796.4896,2.89,48146.0,2813.57143222,1.07727357,11110,3026.80167171,13612,3.4320074776,0.0001,2126083,548
2015-05-21,224614.982495,186678.936961,1647,15516015.2113,2.88,37087.0,3070.78571752,1.08728975,11794,2742.90978994,13416,6.0172723008,0.0,2574263,553
2015-05-22,1021400.20706,882154.511722,1891,15288548.5773,2.84,108165.0,2971.4285746,1.78236234,13106,2981.92334571,12225,7.2521430316,0.0001,3049460,546
2015-05-23,786935.970786,340441.996003,1658,15706487.7387,2.91,90345.0,2879.50000319,1.8832489,11623,3205.81585346,12881,4.9221242724,0.0001,2792630,542
2015-05-24,351439.892957,248006.958201,1692,15486670.4276,2.87,49767.0,2875.7857177,1.98858117,15836,3195.58337283,17114,7.1958873147,0.0001,3041732,555
2015-05-25,158641.127277,119270.925037,1412,15655997.5887,2.9,55790.0,2866.50000345,3.83694154,11828,3028.69348489,12939,6.12681376,0.0,2573130,543
2015-05-26,381395.915092,228175.717,1580,15244196.5169,2.82,133789.0,2989.07143179,2.22678362,15542,3111.60452269,16172,11.5973202744,0.0001,3196408,555
2015-05-27,167980.69151,103648.571888,1518,14408660.076,2.67,59342.0,2916.64286032,2.21230396,14737,3030.44544565,15471,8.1816430059,0.0,2706252,543
2015-05-28,276653.765116,142787.00616,1954,14203629.8321,2.63,69233.0,2938.92857468,1.69736744,15959,2990.46839079,16210,22.88122881,0.0,3179472,550
2015-05-29,154653.002363,84054.0898636,1410,14833370.8794,2.74,48749.0,2907.3571464,0.8428661,11449,3027.39589862,9708,8.3961430098,0.0001,2448048,549
2015-05-30,106580.394415,80002.6962663,1017,15291549.8967,2.82,36938.0,3002.07143144,1.06920519,7894,2897.89247297,8728,7.2010716018,0.0001,1883460,547
2015-05-31,158949.023287,135039.84753,1173,14668197.058,2.71,57640.0,3065.21428911,1.01670083,9396,2785.82035631,10206,6.9201787379,0.0001,1934090,552
2015-06-01,162626.448916,128766.824965,1133,14971687.6981,2.76,75761.0,3042.00000308,0.90361826,8731,2791.39088775,9890,7.4487925212,0.0001,1908609,543
2015-06-02,191233.969562,138560.484179,1289,14407439.7,2.66,68367.0,3074.50000319,1.74125068,12300,2886.40919054,12751,6.7925001634,0.0,2651736,552
2015-06-03,412507.836186,320933.613631,1146,15191757.3818,2.8,76345.0,2926.85714604,3.25578212,11562,3079.76381734,10456,12.763270604,0.0001,2386223,544
2015-06-04,121905.899881,102649.509692,974,14956602.6429,2.76,40277.0,3108.85714616,3.8360364,10494,2837.70414018,9833,7.7324776032,1e-05,2494305,553
2015-06-05,79358.9698024,60531.7792808,921,15207264.6809,2.8,43312.0,2863.71428906,0.52691979,7714,3019.94179277,6160,8.189720168,0.0001,1604426,546
2015-06-06,71139.2974918,59117.3882769,1113,15331132.0,2.82,36093.0,2967.71428898,1.92034411,7124,2932.9228055,7596,8.2482181692,0.0,1473577,551
2015-06-07,728274.679065,690734.923144,1055,15333311.4448,2.82,55832.0,3028.07143172,1.40403756,7611,2902.26539642,7184,9.9506382948,0.0,2058656,547
2015-06-08,124807.2821,104036.778265,1065,15212395.053,2.8,78536.0,3118.14285976,1.80405109,9685,2804.42396232,9967,7.150539172,0.0001,1915345,542
2015-06-09,169628.669437,141618.907057,1304,15412185.1083,2.83,83639.0,3233.28571676,1.62710717,12122,2662.90620605,10106,11.0371514899,0.0,2731980,554
2015-06-10,247045.374136,157610.926665,1402,15048220.2222,2.76,93836.0,3112.57143156,1.31186138,9247,2777.5726926,8593,8.0814768156,0.0,2221338,549
2015-06-11,84969.6751264,66153.2549641,1151,14703457.0144,2.7,67222.0,3300.14285967,0.9279856,10186,2648.03893316,9406,6.595566939,0.0,2092542,552
2015-06-12,180476.537004,117463.024774,1341,15139693.3429,2.78,107756.0,3380.92857403,1.75324203,11447,2543.82231482,10454,15.9865225504,0.0,2301110,547
2015-06-13,225341.737625,158234.143069,1207,15279803.0,2.8,68398.0,3307.57143096,1.340158,7649,2587.37123778,7009,16.380882196,0.0,1640095,545
2015-06-14,304739.783879,178382.102227,1380,15282657.0819,2.8,87100.0,3079.14285992,1.32226511,9206,2815.85700655,8832,15.030361864,0.0,1815453,546
2015-06-15,225915.387391,196070.512062,1254,15355481.9015,2.81,102014.0,3432.00000225,0.75832152,8112,2588.23848132,7552,14.1003376375,0.0,1830145,550
2015-06-16,337695.173645,165977.291184,1860,14959359.8997,2.74,109178.0,3303.85714541,1.26531184,9763,2597.38317929,8526,21.9907480056,0.0001,2195996,551
2015-06-17,272093.86722,165622.671217,1236,16326458.9169,2.99,127588.0,3304.78571698,1.21409616,8782,2658.81263289,8257,14.95,0.0,1924866,549
2015-06-18,353010.461633,207398.169385,1509,16484978.8581,3.01,80459.0,3127.42857424,0.97869817,9276,2698.00576948,8411,26.9363780882,0.0,1942717,541
2015-06-19,220833.736295,102815.852247,1553,16187884.8,2.96,76937.0,3318.71428841,1.81443509,9567,2649.74238197,8774,17.759112,0.0,2221417,548
2015-06-20,153090.568312,92915.4421379,1498,15897157.3519,2.9,49018.0,3186.8571457,0.6950071,8974,2800.22992587,8521,11.98938039,0.0001,1999179,554
2015-06-21,211008.985344,127466.424812,2774,15746578.3803,2.87,42407.0,3146.00000263,1.30289888,12346,2750.31078207,10609,0.35431585,0.0001,2790216,547
2015-06-22,186397.622506,124743.806712,1664,15563929.1626,2.84,60758.0,3144.14286,1.11970771,11121,2772.4122027,8185,16.0981903392,0.0,1933954,550
2015-06-23,157795.472762,114382.787105,1295,15887007.3754,2.89,32546.0,3321.50000232,0.73601284,9784,2593.38606647,9391,8.4532501734,0.0,1826944,549
2015-06-24,186459.802311,135865.671886,1255,15660405.1601,2.85,66207.0,4279.78571607,1.23213838,9469,1937.42428914,9737,8.336250171,0.0,1861953,545
2015-06-25,142256.148492,106289.929446,1244,15459033.2933,2.81,82226.0,4149.78571596,1.63089376,8885,2025.91369122,8690,8.2192501686,0.0,1836831,552
2015-06-26,133193.731126,106934.91789,1220,15563989.4291,2.83,67021.0,4072.71428719,1.52540008,12186,2068.04568387,10271,8.2778987448,0.0,2237567,552
2015-06-27,725851.743463,345792.039295,1374,15523102.3871,2.82,117087.0,4345.7142876,2.18701327,12924,1912.33622034,11861,8.70688395,0.0,2450584,543
2015-06-28,548255.177296,384187.384076,1164,15393470.3736,2.79,80605.0,4127.50000176,1.67824869,10279,2043.28743094,9775,8.1607501674,0.0,2011331,549
2015-06-29,230224.718526,216734.991417,1227,15028931.8065,2.73,65253.0,3952.0000018,1.37559595,10709,2141.4518653,10129,7.7857719849,0.0,1968798,551
2015-06-30,136404.964376,125847.589042,1329,15391155.965,2.79,105757.0,4051.35714449,1.21479237,9163,2068.28878544,8176,8.0760411639,4e-06,2355596,544
2015-07-01,99715.6107819,80786.3062901,1114,15773173.8298,2.86,49329.0,4137.71428711,1.28328671,11629,2018.71460236,10046,9.4890782844,0.0,2073775,552
2015-07-02,336152.06668,268447.579196,1502,15473622.6804,2.8,58716.0,4075.50000153,1.62096033,14536,2045.10636949,13927,12.43855438,0.0,2839576,543
2015-07-03,427611.01955,309747.580896,1687,16131145.4054,2.92,65144.0,4230.57143054,0.999997,12530,2017.05959767,10570,9.9645,0.0,2677041,554
2015-07-04,912162.051827,316809.644517,1648,16385208.3625,2.96,134776.0,4207.3571444,1.1190891,10080,1975.35150503,9198,20.8583208,0.0,2121511,548
2015-07-05,432852.95984,357175.87192,1269,17135844.0,3.09,98324.0,3960.35714445,1.31951601,10655,2108.64609643,9748,12.4746999966,0.0,2324145,548
2015-07-06,544718.344148,405996.216823,1638,17190349.7411,3.1,91597.0,4272.35714446,1.42441464,14136,1928.7765576,13061,11.749675459,0.0,2837717,545
2015-07-07,380115.090329,306750.284796,1379,17130708.2222,3.09,77829.0,4221.28571584,1.07581844,13773,1989.17502876,12807,13.5580239618,0.0,2449561,555
2015-07-08,485828.913164,179198.693285,1500,16453635.7852,2.96,71222.0,3920.42857322,0.87716822,9822,2120.20881811,9017,12.9873108592,0.0,1817257,542
2015-07-09,427801.270313,257534.340976,1897,16609829.7588,2.99,146037.0,4152.57143055,1.12796203,11854,2034.11218684,9962,15.186808,0.0,2640464,546
2015-07-10,1010450.65075,518688.101192,2106,17303760.484,3.11,607002.0,3939.00000155,2.14043562,18307,2144.85989951,15246,23.791737915,0.0,3927449,554
2015-07-11,1274244.66995,1028392.64539,2280,22657182.3099,4.07,396245.0,3868.42857309,2.54230367,14531,2161.36716062,12218,30.5770080066,0.0,3396825,547
2015-07-12,182956.095006,141711.286258,1445,21357328.8585,3.84,136193.0,3836.85714475,1.93306789,12738,2207.13182036,11616,12.4542631296,0.0,2403551,547
2015-07-13,472679.494745,360631.697989,1470,22832276.2299,4.1,181667.0,3919.50000188,1.23601217,11635,2212.35912836,9935,11.992930746,0.0,2494496,557
2015-07-14,237777.599259,190809.401494,1274,20892271.1694,3.75,71054.0,4036.50000159,1.18611906,10462,2078.67760763,8419,10.968750225,0.0,2255715,551
2015-07-15,337642.48774,269483.825577,1602,20701153.2842,3.71,133041.0,3893.50000183,1.67477051,13833,2153.0565832,11493,16.2212136709,0.0,2855050,545
2015-07-16,603485.017924,263377.74434,1960,20338718.6062,3.64,87908.0,3615.85714523,2.25775006,13428,2349.191568,12239,49.12912277,0.0,2612079,548
2015-07-17,681216.492187,608502.868091,1394,19777376.5053,3.54,142970.0,3409.71428831,1.69996262,10621,2537.39538074,9080,15.9571212498,0.0,2168515,555
2015-07-18,1245772.10214,662595.054163,1212,21001454.6631,3.76,140104.0,3321.50000241,2.55919196,9299,2572.1915732,7289,12.22,0.0001,2774189,552
2015-07-19,279722.050855,201475.511699,1327,20745499.0856,3.71,66114.0,3278.78571672,1.06134408,11154,2577.42765777,9309,21.0924930139,0.0,2078139,544
2015-07-20,370179.189178,158544.488665,978,20269792.6829,3.62,73913.0,3299.21428817,0.7298645,6949,2550.77203234,4617,10.2097875098,0.0,1503222,549
2015-07-21,3790750.02202,1166502.27357,1264,20733735.2222,3.7,106480.0,3161.78571687,0.91618211,8830,2673.09320837,5686,21.645000259,0.0,1648122,542
2015-07-22,147036.690034,105348.392271,974,20145402.6446,3.6,50817.0,3280.64286016,0.80628139,6916,2706.71238298,3947,9.280450764,0.0001,1662833,561
2015-07-23,454500.127694,172572.029586,861,20343864.5196,3.63,34491.0,3012.28571718,1.42246197,7824,2906.09893707,4752,9.6068803776,0.0001,1413240,540
2015-07-24,1618615.80123,981144.965987,1577,20128343.897,3.59,129128.0,3095.85714576,0.97118726,7873,2818.49609628,4948,122.913119953,0.0,1623236,542
2015-07-25,412105.108135,252644.58748,1129,20681728.728,3.69,64293.0,3229.57143132,0.94670148,12091,2701.30317518,9770,13.5488530341,0.0,2222345,553
2015-07-26,284835.392097,226279.910171,1074,21041607.1429,3.75,100372.0,3172.92857406,1.32871602,7657,2727.05081257,5375,13.2321427125,0.0,1490053,551
2015-07-27,572703.395148,363382.128227,1324,21225222.766,3.78,105583.0,3094.92857443,0.70713887,7664,2836.97564567,6395,37.9637405658,0.0,1517524,545
2015-07-28,735515.991802,387141.342598,1269,21105137.5679,3.75,99350.0,3117.21428857,0.89125216,7253,2770.80688233,6195,20.489438175,0.0,1558381,545
2015-07-29,397728.220178,302019.07408,1211,20733089.1676,3.69,62902.0,3320.5714313,1.27065008,9406,2548.42172965,8468,19.4526178335,0.0,1662996,553
2015-07-30,243030.115313,196752.619237,960,20506439.0,3.64,49738.0,3003.00000327,0.75851808,7324,2940.99116472,6431,12.3096064,0.0,1475599,552
2015-07-31,115948.246938,96750.3357647,952,20574310.0815,3.65,69967.0,3073.5714316,2.49516522,8054,2744.78302333,6946,10.676250219,0.0,1540828,546
2015-08-01,138282.08183,108535.669082,1085,20736500.2992,3.68,63209.0,3251.85714533,0.85002761,11904,2564.14551473,10043,8.9896100576,0.0,2422392,547
2015-08-02,129742.018047,100253.709157,984,20334450.8812,3.61,42888.0,3300.14285953,1.07172459,10890,2588.04805731,9890,14.0790001444,0.0,1915140,555
2015-08-03,143473.285876,89106.8843702,849,20441017.9003,3.62,56701.0,3115.35714569,0.31866491,5023,2690.85595456,4501,11.1242909148,0.0,1141253,546
2015-08-04,1357469.99188,601937.705562,1280,20385994.3049,3.61,93372.0,3341.0000024,0.59293981,8365,2538.50718025,7201,31.6888376818,0.0,1685215,548
2015-08-05,1301397.68648,616044.163164,1292,20535103.7207,3.64,55070.0,3257.42857403,0.8549286,6524,2617.40061723,5166,36.399636,0.0,1270218,550
2015-08-06,587521.125552,287937.355493,1040,20197951.1477,3.58,48908.0,3189.64286012,0.67668709,6467,2728.03845683,5848,18.4279767532,0.0,1351625,552
